country_code,postal_code,place_name,latitude,longitude
HU,7975,Kétújfalu,45.9655,17.7121
HU,7976,Szörény,45.9675,17.682
HU,7976,Zádor,45.9593,17.6593
HU,7980,Pettend,46,17.7
HU,7981,Tótszentgyörgy,46.05,17.7167
HU,7981,Molvány,46.0301,17.7444
HU,7981,Merenye,46.0703,17.698
HU,7981,Kistamási,46.0112,17.7209
HU,7981,Nemeske,46.0201,17.713
HU,7985,Nagydobsza,46.0333,17.6667
HU,7985,Kisdobsza,46.0309,17.654
HU,5500,Gyomaendrőd,46.9333,20.8333
HU,5502,Gyomaendrőd,46.9333,20.8333
HU,5510,Dévaványa,47.0333,20.9667
HU,5515,Ecsegfalva,47.15,20.9167
HU,5516,Körösladány,46.9667,21.0833
HU,5520,Szeghalom,47.0333,21.1667
HU,5525,Füzesgyarmat,47.1,21.2167
HU,5526,Kertészsziget,47.15,21.0667
HU,5527,Bucsa,47.2,21
HU,5530,Vésztő,46.9167,21.2667
HU,5534,Okány,46.9,21.35
HU,5536,Körösújfalu,46.9667,21.4
HU,5537,Zsadány,46.9167,21.5
HU,5538,Biharugra,46.9667,21.6
HU,5539,Körösnagyharsány,47,21.65
HU,5540,Szarvas,46.8667,20.55
HU,5551,Csabacsűd,46.8333,20.65
HU,5552,Kardos,46.7978,20.7179
HU,5553,Kondoros,46.7667,20.8
HU,5555,Hunya,46.8167,20.85
HU,5556,Örménykút,46.85,20.7833
HU,5561,Békésszentandrás,46.8667,20.4833
HU,5600,Békéscsaba,46.6833,21.1
HU,5609,Csabaszabadi,46.6833,21.0833
HU,5621,Csárdaszállás,46.8667,20.9333
HU,5622,Köröstarcsa,46.8833,21.0333
HU,5623,Békéscsaba,46.6833,21.1
HU,5624,Doboz,46.7333,21.25
HU,5630,Békés,46.7667,21.1333
HU,5641,Tarhos,46.8167,21.2167
HU,5643,Bélmegyer,46.8667,21.1833
HU,5650,Mezőberény,46.8167,21.0333
HU,5661,Újkígyós,46.5833,21.0333
HU,5662,Csanádapáca,46.55,20.8833
HU,5663,Medgyesbodzás,46.5167,20.9667
HU,5664,Medgyesbodzás,46.5167,20.9667
HU,5665,Pusztaottlaka,46.55,20.9833
HU,5666,Medgyesegyháza,46.5,21.0333
HU,5667,Magyarbánhegyes,46.45,20.9667
HU,5668,Nagybánhegyes,46.4667,20.9
HU,5671,Békéscsaba,46.6833,21.1
HU,5672,Murony,46.7667,21.05
HU,5673,Kamut,46.7667,20.9833
HU,5674,Kétsoprony,46.7167,20.8667
HU,5675,Telekgerendás,46.65,20.9667
HU,5700,Gyula,46.65,21.2833
HU,5711,Gyula,46.65,21.2833
HU,5712,Szabadkígyós,46.6167,21.1
HU,5720,Sarkad,46.75,21.3833
HU,5725,Kötegyán,46.7333,21.4833
HU,5726,Méhkerék,46.7833,21.45
HU,5727,Újszalonta,46.8,21.5
HU,5731,Sarkadkeresztúr,46.8,21.3833
HU,5732,Mezőgyán,46.8667,21.5333
HU,5734,Geszt,46.8833,21.5833
HU,5741,Kétegyháza,46.5333,21.1833
HU,5742,Elek,46.5333,21.25
HU,5743,Lőkösháza,46.4333,21.2333
HU,5744,Kevermes,46.4167,21.1833
HU,5745,Dombiratos,46.4167,21.1167
HU,5746,Kunágota,46.4333,21.05
HU,5747,Almáskamarás,46.4667,21.1
HU,5751,Nagykamarás,46.4667,21.1167
HU,5752,Medgyesegyháza,46.5,21.0333
HU,5800,Mezőkovácsháza,46.4,20.9167
HU,5811,Végegyháza,46.3833,20.8667
HU,5820,Mezőhegyes,46.3167,20.8167
HU,5830,Battonya,46.2833,21.0167
HU,5836,Dombegyház,46.3333,21.1333
HU,5837,Kisdombegyház,46.3667,21.1
HU,5838,Magyardombegyház,46.3833,21.0667
HU,5900,Orosháza,46.5667,20.6667
HU,5903,Orosháza,46.5667,20.6667
HU,5904,Orosháza,46.5667,20.6667
HU,5905,Orosháza,46.5667,20.6667
HU,5919,Pusztaföldvár,46.5333,20.8
HU,5920,Csorvás,46.6333,20.8333
HU,5925,Gerendás,46.6,20.8667
HU,5931,Nagyszénás,46.6833,20.6667
HU,5932,Gádoros,46.6667,20.6
HU,5940,Tótkomlós,46.4167,20.7333
HU,5945,Kardoskút,46.4833,20.6667
HU,5946,Békéssámson,46.4167,20.6333
HU,5948,Kaszaper,46.4667,20.8333
HU,6000,Kecskemét,46.9062,19.6913
HU,6008,Kecskemét,46.9062,19.6913
HU,6031,Szentkirály,46.9189,19.9185
HU,6032,Nyárlőrinc,46.8602,19.8784
HU,6033,Városföld,46.8167,19.7567
HU,6034,Helvécia,46.8366,19.6225
HU,6035,Ballószög,46.8622,19.5709
HU,6041,Kerekegyháza,46.9372,19.4781
HU,6042,Fülöpháza,46.8833,19.4167
HU,6043,Kunbaracs,46.989,19.4031
HU,6044,Kecskemét,46.9062,19.6913
HU,6045,Ladánybene,47.0342,19.4561
HU,6050,Lajosmizse,47.0213,19.5617
HU,6055,Felsőlajos,47.0672,19.4971
HU,6060,Tiszakécske,46.9326,20.1035
