country_code,postal_code,place_name,latitude,longitude
SK,967 01,Lúčky,48.7002,18.8934
SK,967 01,Bartošova Lehôtka,48.653,18.9179
SK,967 01,Dolná Ves,48.6647,18.9129
SK,967 01,Jastrabá,48.6316,18.9363
SK,967 01,Kopernica,48.6826,18.8726
SK,967 01,Krahule,48.7261,18.9406
SK,967 01,Kremnica,48.7052,18.9183
SK,967 01,Kremnické Bane,48.7363,18.9068
SK,967 01,Nevoľné,48.6708,18.9439
SK,967 01,Ihráč,48.6546,18.9528
SK,967 01,Kunešov,48.7318,18.8694
SK,967 01,Horná Ves,48.6767,18.9101
SK,049 02,Muráň 1,48.7488,20.0702
SK,050 62,Revúca 1,48.7026,20.1224
SK,050 80,Revúca 1,48.7026,20.1224
SK,960 02,Zvolen 2,48.5744,19.1532
SK,960 03,Zvolen 3,48.5744,19.1532
SK,960 06,Zvolen 6,48.5744,19.1532
SK,960 07,Zvolen 7,48.5744,19.1532
SK,960 08,Zvolen 1,48.5744,19.1532
SK,960 09,Zvolen 1,48.5744,19.1532
SK,960 12,Zvolen 1,48.5744,19.1532
SK,960 13,Zvolen 1,48.5744,19.1532
SK,960 19,Zvolen 1,48.5744,19.1532
SK,960 23,Zvolen 1,48.5744,19.1532
SK,960 24,Zvolen 1,48.5744,19.1532
SK,960 25,Zvolen 1,48.5744,19.1532
SK,960 26,Zvolen 1,48.5744,19.1532
SK,960 32,Zvolen 1,48.5744,19.1532
SK,960 36,Zvolen 1,48.5744,19.1532
SK,960 42,Zvolen 1,48.5744,19.1532
SK,960 44,Zvolen 1,48.5744,19.1532
SK,960 47,Zvolen 1,48.5744,19.1532
SK,960 53,Zvolen 1,48.5744,19.1532
SK,960 55,Zvolen 1,48.5744,19.1532
SK,960 61,Zvolen 1,48.5744,19.1532
SK,960 62,Zvolen 1,48.5744,19.1532
SK,960 64,Zvolen 1,48.5744,19.1532
SK,960 65,Zvolen 1,48.5744,19.1532
SK,960 66,Zvolen 1,48.5744,19.1532
SK,960 68,Zvolen 1,48.5744,19.1532
SK,960 69,Zvolen 1,48.5744,19.1532
SK,960 77,Zvolen 1,48.5744,19.1532
SK,960 78,Zvolen 1,48.5744,19.1532
SK,960 81,Zvolen 1,48.5744,19.1532
SK,960 82,Zvolen 1,48.5744,19.1532
